time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,-3.49516998333,-0.521679402589,3.0651911038,0.810510455319,0.822277296891,0.0,-3.28098298237,-0.673064863491,2.798753178,-28.8445436654,-28.8319542517,0.0,899.822549056,0.28547818838,900.283209618,-0.0646855884006
1.4400000000000008,-3.71157008019,-0.548817914002,3.24447574663,5.36304233895,5.37562677626,0.0,-3.60053775296,-0.49007834478,3.31691229966,-28.843745391,-28.8286294118,0.0,899.711717503,0.0136429975136,900.238351477,0.180402176141
1.5000000000000009,-3.89018012615,-0.589690692787,3.43596428818,3.63255368291,3.64579299271,0.0,-2.32024561565,-0.576519174418,3.01430874039,-28.8382743777,-28.8336701981,0.0,900.050626944,-0.386398882645,899.966248661,0.231078111586
1.560000000000001,-4.02130253294,-0.617755173172,3.63499184916,1.90221984005,1.91563252788,0.0,-2.40089696486,-0.647222191863,3.57054722559,-28.8398564794,-28.8398156823,0.0,900.266377548,-0.446212046818,900.168586425,0.390140479883
1.620000000000001,-4.20516603399,-0.658718179285,3.83791562047,0.171844827929,0.185341519537,0.0,-3.64572875406,-0.463198258493,3.32428504884,-28.8391748595,-28.8358358523,0.0,899.922473333,-0.116772569206,900.098223388,0.289144135434
1.680000000000001,-4.41926273706,-0.690270648043,4.05652136911,4.72491543495,4.73847717123,0.0,-3.16693101937,-0.798249316175,3.76007270447,-28.8299401184,-28.8317547211,0.0,899.792870669,-0.0649764052059,899.624395554,0.344518059286
1.740000000000001,-4.57091818012,-0.730537772681,4.27199007589,2.99536696909,3.00870953871,0.0,-2.06457736213,-0.413411838948,3.68926134896,-28.8202588052,-28.8262220429,0.0,899.588651934,0.0270038429628,899.312413176,0.564069876625
1.8000000000000012,-4.71166573236,-0.767079622197,4.50731629177,1.26624265515,1.27923011045,0.0,-2.89219196572,-0.844844783103,3.87494470434,-28.8165444713,-28.8224016316,0.0,899.506553898,0.0435515495865,899.326017249,0.350002550038
1.8600000000000012,-4.91788280768,-0.804034116953,4.73755129861,5.82037245055,5.83315100827,0.0,-3.71863939412,-0.43806574652,4.07579907922,-28.8192266768,-28.8191459709,0.0,899.417189307,-0.0809614784236,899.548628424,0.096607169814
1.9200000000000013,-5.11393808863,-0.846755968555,4.98781139233,4.09110889316,4.10412592079,0.0,-2.63206595787,-0.844202000909,3.9990867852,-28.8239944032,-28.8141556334,0.0,899.223748676,-0.170991614787,899.742691362,-0.098049659678
1.9800000000000013,-5.24714920136,-0.882099838566,5.23468935632,2.36161343366,2.37525632911,0.0,-2.133441407,-0.54674080474,4.42660885106,-28.8263701978,-28.8150083565,0.0,899.377264201,-0.149278907703,899.764913009,0.0314256114009
2.0400000000000014,-5.40996352063,-0.928372434055,5.49640043226,0.632016458353,0.646186208739,0.0,-3.37572592543,-0.738434974117,4.17842059444,-28.8269906521,-28.8225207694,0.0,899.756381898,-0.428751150608,899.746182691,0.187433202952
2.1000000000000014,-5.62550124051,-0.963201642838,5.76228206799,5.18562491527,5.20001602088,0.0,-3.4717959084,-0.710382349582,4.72909167269,-28.8252317914,-28.8226987555,0.0,899.60270793,-0.386295628648,899.63964647,0.0545212585514
2.1600000000000015,-5.79452915519,-1.01271182765,6.03501781908,3.45615672379,3.4708658587,0.0,-2.18798886645,-0.643019534226,4.41567449,-28.823345512,-28.8143530179,0.0,899.157093955,-0.371279703682,899.578004239,-0.0531363539657
2.2200000000000015,-5.92467602437,-1.05007338924,6.31882116675,1.72686738818,1.74201432093,0.0,-2.48568670409,-0.852771835831,4.90460942149,-28.8188352453,-28.8139507593,0.0,899.31722852,-0.659263944643,899.380245267,-0.0292518745243
2.2800000000000016,-6.11314805566,-1.09814325009,6.60240746285,6.28098561459,0.0130889547171,0.0,-3.6542396807,-0.559303735774,4.75066078543,-28.816247504,-28.8177524148,0.0,899.527157755,-0.644211122219,899.341219747,-0.113958992345
2.3400000000000016,-6.32124787995,-1.14057842681,6.90414740954,4.55199076268,4.56716442802,0.0,-2.98406915371,-0.983799318147,5.04887534799,-28.8170895389,-28.819648549,0.0,899.544837677,-0.444981178155,899.441996586,-0.201012452396
2.4000000000000017,-6.4642636599,-1.1877248818,7.19998028604,2.82305087444,2.83789345352,0.0,-2.01033694174,-0.556367412757,5.10487606134,-28.8136027839,-28.8236160719,0.0,899.713511163,0.145342359509,899.239286996,-0.529029853642
2.4600000000000017,-6.60734172979,-1.23537676547,7.51534225049,1.09424783377,1.10834907278,0.0,-2.98530500659,-0.97688799174,5.14202222653,-28.8130558134,-28.8291742573,0.0,899.921475726,0.15387922904,899.286100178,-0.583865640923
2.520000000000002,-6.81462953169,-1.2793134253,7.82659543828,5.64849193074,5.66178116403,0.0,-3.63109317951,-0.627923913358,5.46860641279,-28.820017662,-28.8292898371,0.0,899.806986636,0.687594051284,899.666353684,-0.478954997027
2.580000000000002,-7.00092005901,-1.33328627535,8.15482019294,3.91911075781,3.93212316756,0.0,-2.44555949715,-0.945569029994,5.26263392769,-28.8280255665,-28.825252034,0.0,899.59081518,0.660760353018,899.93902539,-0.6513690368
2.640000000000002,-7.1286252351,-1.37666159422,8.4819811227,2.18935914608,2.20260094053,0.0,-2.1525442458,-0.765502744735,5.75026713558,-28.8310234288,-28.8255499218,0.0,899.694215711,0.35006188799,899.923707753,-0.376529510606
2.700000000000002,-7.29521837256,-1.43256032774,8.81954803495,0.459322653931,0.473163373374,0.0,-3.42226080297,-0.818027004118,5.47703891931,-28.8387927598,-28.8216687746,0.0,899.482358109,0.789198338816,900.269679022,-0.459131835363
2.760000000000002,-7.50686057225,-1.47696764971,9.16538748767,5.01212134114,5.02707654539,0.0,-3.29890089531,-0.946813444336,6.00316301577,-28.8413097541,-28.8205076827,0.0,899.505166967,0.534333417356,900.234445662,-0.64711340094
2.820000000000002,-7.66475897358,-1.53525652103,9.5127415092,3.28163263846,3.29790209899,0.0,-2.04802838727,-0.734801213744,5.72827536602,-28.841734297,-28.8182034092,0.0,899.408421047,0.360678990375,900.202375728,-0.712688669419
2.880000000000002,-7.79333520943,-1.58344217916,9.87394058922,1.55120144269,1.56882794962,0.0,-2.55113937391,-1.05661894895,6.10864218713,-28.8387520281,-28.8174522054,0.0,899.418696856,0.290093490692,900.035685162,-0.996983988608
2.940000000000002,-7.984127484,-1.63909393797,10.2321529785,6.1040450096,6.12281834752,0.0,-3.61008129092,-0.694694515973,6.07511463926,-28.8394507972,-28.8239454912,0.0,899.778613149,0.488766989669,900.137162095,-0.83999761092
3.000000000000002,-8.18347971993,-1.69385994987,10.6094268791,4.37351098354,4.39331487327,0.0,-2.76828591387,-1.1617642468,6.21259105361,-28.8468378448,-28.8267977163,0.0,899.788594493,0.158070747187,900.512898436,-1.04477395262
3.0600000000000023,-8.31690749781,-1.74882706297,10.9793818163,2.64268440817,2.66350121802,0.0,-1.95296857409,-0.744642496914,6.39714712338,-28.847523312,-28.8360359576,0.0,900.2154072,-0.0592565041541,900.388820236,-0.838901220941
3.1200000000000023,-8.46150789109,-1.80870682419,11.3670564238,0.911854559636,0.933407111627,0.0,-3.04944168798,-1.10733963109,6.30515940224,-28.8466278101,-28.8332466215,0.0,899.86746487,0.0129469193421,900.32644378,-0.646643006303
3.1800000000000024,-8.66715804452,-1.86160896132,11.7530624053,5.46417734289,5.48658831852,0.0,-3.49438172521,-0.869328913948,6.73029162195,-28.8493971587,-28.8336369107,0.0,899.948639966,-0.170695930673,900.492212991,-0.498693076504
3.2400000000000024,-8.84143418841,-1.92820649831,12.1514076146,3.73314155307,3.75654162761,0.0,-2.2383786748,-1.0618700137,6.42600352882,-28.8524770344,-28.8348387847,0.0,900.003741374,-0.0546746581518,900.595010803,-0.40559204367
3.3000000000000025,-8.96319442139,-1.98256239652,12.5518088381,2.00194196771,2.02637599245,0.0,-2.16313407015,-1.03393156784,6.92847543782,-28.8546432756,-28.8380658295,0.0,900.148421083,-0.288284263661,900.642738803,-0.136443940656
3.3600000000000025,-9.13212873436,-2.05009746354,12.9579691367,0.270670029363,0.296080526848,0.0,-3.42313772399,-0.950436177599,6.68161625111,-28.8543653553,-28.8385492719,0.0,900.104077929,-0.454057067724,900.581199021,-0.419845442367
3.4200000000000026,-9.33699369067,-2.10830973666,13.3762196167,4.82264264443,4.84892050848,0.0,-3.08165984202,-1.23839755493,7.12367402724,-28.8523365972,-28.8399170983,0.0,900.165939186,-0.439577812921,900.4798786,-0.256393935042
3.4800000000000026,-9.4823423722,-2.17829479679,13.7908845572,3.09147976756,3.11852734213,0.0,-1.90753123088,-0.908753658283,6.93549987389,-28.853292011,-28.8398393569,0.0,900.132093855,-0.25081239549,900.574440359,-0.460419154244
3.5400000000000027,-9.60915396533,-2.24197467108,14.2212134047,1.36024444268,1.38843126695,0.0,-2.60574047654,-1.31037955327,7.17229790758,-28.8548921196,-28.8284802501,0.0,899.532745987,-0.247072223231,900.638236971,-0.11604014356
3.6000000000000028,-9.80021026642,-2.30935170226,14.6471909279,5.91219620948,5.94203339657,0.0,-3.51633513654,-0.933089816498,7.27526403709,-28.8524278383,-28.8234136023,0.0,899.511104121,-0.147753529597,900.473253034,0.0580540405564
3.660000000000003,-9.98817891568,-2.38147314395,15.0911888199,4.18112281283,4.21263250743,0.0,-2.52375635167,-1.39108653297,7.23913248105,-28.8494693466,-28.8232495151,0.0,899.612521682,-0.487506382129,900.370209159,-0.166188143213
